mn_id,instance,mn_type,class,status,predicted_nt,exit_nerve,hemilineage,target,subsystem,thorax,side,joint,dof,actuator_name,sign,action,gain,bias,weight,confidence,mapping_basis,notes,target_body,target_joint
13163,MNfl40_ProLN_R,Ti flexor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
14848,MNfl40_ProLN_R,Ti flexor MN,motor neuron,Traced,unknown,ProLN_R,15B,Ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
11657,MNfl41_ProLN_L,Ti extensor MN,motor neuron,Traced,glutamate,ProLN_L,TBD,Ti extensor,leg,T1,left,tibia,extend,tibia_T1_left,1.0,extend,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia extensor rule.,front_leg,tibia
13115,MNfl41_ProLN_R,Ti extensor MN,motor neuron,Traced,glutamate,ProLN_R,TBD,Ti extensor,leg,T1,right,tibia,extend,tibia_T1_right,1.0,extend,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia extensor rule.,front_leg,tibia
18554,MNfl42_ProLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Acc. ti flexor,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
166374,MNfl42_ProLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Acc. ti flexor,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
26658,MNfl42_ProLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Acc. ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
26777,MNfl42_ProLN_R,Acc. ti flexor MN,motor neuron,Traced,unclear,ProLN_R,15B,Acc. ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
15023,MNfl43_ProLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Acc. ti flexor,leg,T1,left,tibia,extend,tibia_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
20373,MNfl43_ProLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Acc. ti flexor,leg,T1,right,tibia,extend,tibia_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,front_leg,tibia
13920,MNfl44_ProLN_L,Fe reductor MN,motor neuron,Traced,glutamate,ProLN_L,TBD,Fe reductor,leg,T1,left,femur,twist,femur_twist_T1_left,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,front_leg,femur_twist
12891,MNfl44_ProLN_R,Fe reductor MN,motor neuron,Traced,glutamate,ProLN_R,TBD,Fe reductor,leg,T1,right,femur,twist,femur_twist_T1_right,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,front_leg,femur_twist
13156,MNfl45_ProLN_L,ltm MN,motor neuron,Traced,glutamate,ProLN_L,15B,ltm,leg,T1,left,femur,extend,femur_T1_left,1.0,femur_drive,1.0,0.0,1.000,medium,explicit_type_rule,Generic long-tendon femur rule; keep under review when better anatomy arrives.,front_leg,femur
29554,MNfl46_ProLN_L,Ta depressor MN,motor neuron,Traced,acetylcholine,ProLN_L,15B,Ta depressor,leg,T1,left,tarsus,extend,tarsus_T1_left,-1.0,depress,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
29554,MNfl46_ProLN_L,Ta depressor MN,motor neuron,Traced,acetylcholine,ProLN_L,15B,Ta depressor,leg,T1,left,tarsus,extend,tarsus2_T1_left,-1.0,depress,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
165511,MNfl46_ProLN_R,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ta depressor,leg,T1,right,tarsus,extend,tarsus_T1_right,-1.0,depress,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
165511,MNfl46_ProLN_R,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ta depressor,leg,T1,right,tarsus,extend,tarsus2_T1_right,-1.0,depress,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
25674,MNfl47_ProLN_L,Ta depressor MN,motor neuron,Traced,gaba,ProLN_L,15B,Ta depressor,leg,T1,left,tarsus,extend,tarsus_T1_left,-1.0,depress,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
25674,MNfl47_ProLN_L,Ta depressor MN,motor neuron,Traced,gaba,ProLN_L,15B,Ta depressor,leg,T1,left,tarsus,extend,tarsus2_T1_left,-1.0,depress,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
154804,MNfl47_ProLN_R,Ta depressor MN,motor neuron,Traced,unknown,ProLN_R,15B,Ta depressor,leg,T1,right,tarsus,extend,tarsus_T1_right,-1.0,depress,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
154804,MNfl47_ProLN_R,Ta depressor MN,motor neuron,Traced,unknown,ProLN_R,15B,Ta depressor,leg,T1,right,tarsus,extend,tarsus2_T1_right,-1.0,depress,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
19468,MNfl48_ProLN_L,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Ta depressor,leg,T1,left,tarsus,extend,tarsus_T1_left,-1.0,depress,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
19468,MNfl48_ProLN_L,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Ta depressor,leg,T1,left,tarsus,extend,tarsus2_T1_left,-1.0,depress,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
16897,MNfl48_ProLN_R,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ta depressor,leg,T1,right,tarsus,extend,tarsus_T1_right,-1.0,depress,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
16897,MNfl48_ProLN_R,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ta depressor,leg,T1,right,tarsus,extend,tarsus2_T1_right,-1.0,depress,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
29487,MNfl49_ProLN_L,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Ta depressor,leg,T1,left,tarsus,extend,tarsus_T1_left,-1.0,depress,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
29487,MNfl49_ProLN_L,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Ta depressor,leg,T1,left,tarsus,extend,tarsus2_T1_left,-1.0,depress,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
16492,MNfl49_ProLN_R,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ta depressor,leg,T1,right,tarsus,extend,tarsus_T1_right,-1.0,depress,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
16492,MNfl49_ProLN_R,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ta depressor,leg,T1,right,tarsus,extend,tarsus2_T1_right,-1.0,depress,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
21749,MNfl50_ProLN_L,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Ta depressor,leg,T1,left,tarsus,extend,tarsus_T1_left,-1.0,depress,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
21749,MNfl50_ProLN_L,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_L,15B,Ta depressor,leg,T1,left,tarsus,extend,tarsus2_T1_left,-1.0,depress,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
15434,MNfl50_ProLN_R,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ta depressor,leg,T1,right,tarsus,extend,tarsus_T1_right,-1.0,depress,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
15434,MNfl50_ProLN_R,Ta depressor MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ta depressor,leg,T1,right,tarsus,extend,tarsus2_T1_right,-1.0,depress,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
22358,MNfl51_ProLN_L,Ta levator MN,motor neuron,Traced,glutamate,ProLN_L,TBD,Ta levator,leg,T1,left,tarsus,extend,tarsus_T1_left,1.0,elevate,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
22358,MNfl51_ProLN_L,Ta levator MN,motor neuron,Traced,glutamate,ProLN_L,TBD,Ta levator,leg,T1,left,tarsus,extend,tarsus2_T1_left,1.0,elevate,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
16346,MNfl51_ProLN_R,Ta levator MN,motor neuron,Traced,unclear,ProLN_R,TBD,Ta levator,leg,T1,right,tarsus,extend,tarsus_T1_right,1.0,elevate,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
16346,MNfl51_ProLN_R,Ta levator MN,motor neuron,Traced,unclear,ProLN_R,TBD,Ta levator,leg,T1,right,tarsus,extend,tarsus2_T1_right,1.0,elevate,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
157320,MNfl52_ProLN_L,Ta levator MN,motor neuron,Traced,gaba,ProLN_L,15B,Ta levator,leg,T1,left,tarsus,extend,tarsus_T1_left,1.0,elevate,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
157320,MNfl52_ProLN_L,Ta levator MN,motor neuron,Traced,gaba,ProLN_L,15B,Ta levator,leg,T1,left,tarsus,extend,tarsus2_T1_left,1.0,elevate,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
15446,MNfl52_ProLN_R,Ta levator MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ta levator,leg,T1,right,tarsus,extend,tarsus_T1_right,1.0,elevate,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
15446,MNfl52_ProLN_R,Ta levator MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ta levator,leg,T1,right,tarsus,extend,tarsus2_T1_right,1.0,elevate,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
19751,MNfl52_ProLN_R,Ta levator MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ta levator,leg,T1,right,tarsus,extend,tarsus_T1_right,1.0,elevate,1.0,0.0,0.700,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus
19751,MNfl52_ProLN_R,Ta levator MN,motor neuron,Traced,glutamate,ProLN_R,15B,Ta levator,leg,T1,right,tarsus,extend,tarsus2_T1_right,1.0,elevate,1.0,0.0,0.300,medium,explicit_type_rule,Split across the two flybody tarsus DoFs to keep distal motion visible.,front_leg,tarsus2
13490,MNfl53_DProN_L,Tergopleural/Pleural promotor MN,motor neuron,Traced,glutamate,DProN_L,TBD,Tergopleural/Pleural promotor,leg,T1,left,coxa,extend,coxa_T1_left,1.0,promotor,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to coxa extension as the closest flybody promotor axis.,front_leg,coxa
13464,MNfl53_DProN_R,Tergopleural/Pleural promotor MN,motor neuron,Traced,glutamate,DProN_R,TBD,Tergopleural/Pleural promotor,leg,T1,right,coxa,extend,coxa_T1_right,1.0,promotor,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to coxa extension as the closest flybody promotor axis.,front_leg,coxa
12686,MNfl54_DProN_L,Tergopleural/Pleural promotor MN,motor neuron,Traced,glutamate,DProN_L,TBD,Tergopleural/Pleural promotor,leg,T1,left,coxa,extend,coxa_T1_left,1.0,promotor,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to coxa extension as the closest flybody promotor axis.,front_leg,coxa
16250,MNfl54_DProN_R,Tergopleural/Pleural promotor MN,motor neuron,Traced,glutamate,DProN_R,TBD,Tergopleural/Pleural promotor,leg,T1,right,coxa,extend,coxa_T1_right,1.0,promotor,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to coxa extension as the closest flybody promotor axis.,front_leg,coxa
19319,MNfl55_DProN_L,Tergopleural/Pleural promotor MN,motor neuron,Traced,glutamate,DProN_L,TBD,Tergopleural/Pleural promotor,leg,T1,left,coxa,extend,coxa_T1_left,1.0,promotor,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to coxa extension as the closest flybody promotor axis.,front_leg,coxa
12628,MNfl55_DProN_R,Tergopleural/Pleural promotor MN,motor neuron,Traced,glutamate,DProN_R,TBD,Tergopleural/Pleural promotor,leg,T1,right,coxa,extend,coxa_T1_right,1.0,promotor,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to coxa extension as the closest flybody promotor axis.,front_leg,coxa
12396,MNfl56_DProN_L,Tergopleural/Pleural promotor MN,motor neuron,Traced,glutamate,DProN_L,08A,Tergopleural/Pleural promotor,leg,T1,left,coxa,extend,coxa_T1_left,1.0,promotor,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to coxa extension as the closest flybody promotor axis.,front_leg,coxa
20386,MNfl56_DProN_R,Tergopleural/Pleural promotor MN,motor neuron,Traced,glutamate,DProN_R,08A,Tergopleural/Pleural promotor,leg,T1,right,coxa,extend,coxa_T1_right,1.0,promotor,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to coxa extension as the closest flybody promotor axis.,front_leg,coxa
21753,MNfl57_VProN_L,Tergotr. MN,motor neuron,Traced,glutamate,VProN_L,TBD,Tergotr.,leg,T1,left,femur,extend,femur_T1_left,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped as the antagonistic partner to sternotrochanter/femur extension.,front_leg,femur
166309,MNfl57_VProN_L,Tergotr. MN,motor neuron,Traced,glutamate,VProN_L,TBD,Tergotr.,leg,T1,left,femur,extend,femur_T1_left,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped as the antagonistic partner to sternotrochanter/femur extension.,front_leg,femur
23318,MNfl57_VProN_R,Tergotr. MN,motor neuron,Traced,glutamate,VProN_R,TBD,Tergotr.,leg,T1,right,femur,extend,femur_T1_right,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped as the antagonistic partner to sternotrochanter/femur extension.,front_leg,femur
23553,MNfl57_VProN_R,Tergotr. MN,motor neuron,Traced,glutamate,VProN_R,TBD,Tergotr.,leg,T1,right,femur,extend,femur_T1_right,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped as the antagonistic partner to sternotrochanter/femur extension.,front_leg,femur
26613,MNfl58_ProAN_L,Tr flexor MN,motor neuron,Traced,glutamate,ProAN_L,20B.21B.22B,Tr flexor,leg,T1,left,femur,extend,femur_T1_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
41353,MNfl58_ProAN_R,Tr flexor MN,motor neuron,Traced,glutamate,ProAN_R,20B.21B.22B,Tr flexor,leg,T1,right,femur,extend,femur_T1_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,front_leg,femur
221983,MNhl01_AbN1_L,MNhl01,motor neuron,Traced,glutamate,AbN1_L,TBD,hind leg,abdomen,T3,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
15735,MNhl01_AbN1_R,MNhl01,motor neuron,Traced,glutamate,AbN1_R,TBD,hind leg,abdomen,T3,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
11813,MNhl02_AbN1_L,MNhl02,motor neuron,Traced,glutamate,AbN1_L,TBD,hind leg,abdomen,T3,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
11274,MNhl02_AbN1_R,MNhl02,motor neuron,Traced,glutamate,AbN1_R,TBD,hind leg,abdomen,T3,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
23016,MNhl04_MetaLN_L,ltm MN,motor neuron,Traced,acetylcholine,MetaLN_L,15B,ltm,leg,T3,left,femur,extend,femur_T3_left,1.0,femur_drive,1.0,0.0,1.000,medium,explicit_type_rule,Generic long-tendon femur rule; keep under review when better anatomy arrives.,hind_leg,femur
27733,MNhl04_MetaLN_L,ltm MN,motor neuron,Traced,glutamate,MetaLN_L,15B,ltm,leg,T3,left,femur,extend,femur_T3_left,1.0,femur_drive,1.0,0.0,1.000,medium,explicit_type_rule,Generic long-tendon femur rule; keep under review when better anatomy arrives.,hind_leg,femur
23390,MNhl04_MetaLN_R,ltm MN,motor neuron,Traced,glutamate,MetaLN_R,15B,ltm,leg,T3,right,femur,extend,femur_T3_right,1.0,femur_drive,1.0,0.0,1.000,medium,explicit_type_rule,Generic long-tendon femur rule; keep under review when better anatomy arrives.,hind_leg,femur
166393,MNhl04_MetaLN_R,ltm MN,motor neuron,Traced,glutamate,MetaLN_R,15B,ltm,leg,T3,right,femur,extend,femur_T3_right,1.0,femur_drive,1.0,0.0,1.000,medium,explicit_type_rule,Generic long-tendon femur rule; keep under review when better anatomy arrives.,hind_leg,femur
23117,MNhl05_MetaLN_L,Tr flexor MN,motor neuron,Traced,glutamate,MetaLN_L,24B.25B,Tr flexor,leg,T3,left,femur,extend,femur_T3_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
96565,MNhl05_MetaLN_R,Tr flexor MN,motor neuron,Traced,glutamate,MetaLN_R,24B.25B,Tr flexor,leg,T3,right,femur,extend,femur_T3_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
11162403133,MNhl06_MetaLN_L,Sternal posterior rotator MN,motor neuron,Traced,glutamate,MetaLN_L,20B.21B.22B,Sternal posterior rotator,leg,T3,left,coxa,twist,coxa_twist_T3_left,-1.0,rotate_posterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit posterior coxa rotation rule.,hind_leg,coxa_twist
154133,MNhl06_MetaLN_R,Sternal posterior rotator MN,motor neuron,Traced,glutamate,MetaLN_R,20B.21B.22B,Sternal posterior rotator,leg,T3,right,coxa,twist,coxa_twist_T3_right,-1.0,rotate_posterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit posterior coxa rotation rule.,hind_leg,coxa_twist
21186,MNhl07_MetaLN_L,Tr flexor MN,motor neuron,Traced,glutamate,MetaLN_L,24B.25B,Tr flexor,leg,T3,left,femur,extend,femur_T3_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
162913,MNhl07_MetaLN_L,Tr flexor MN,motor neuron,Traced,glutamate,MetaLN_L,24B.25B,Tr flexor,leg,T3,left,femur,extend,femur_T3_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
40443,MNhl07_MetaLN_R,Tr flexor MN,motor neuron,Traced,glutamate,MetaLN_R,24B.25B,Tr flexor,leg,T3,right,femur,extend,femur_T3_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
41439,MNhl07_MetaLN_R,Tr flexor MN,motor neuron,Traced,glutamate,MetaLN_R,24B.25B,Tr flexor,leg,T3,right,femur,extend,femur_T3_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
152642,MNhl08_MetaLN_L,Sternotrochanter MN,motor neuron,Traced,glutamate,MetaLN_L,17X,Sternotrochanter,leg,T3,left,femur,extend,femur_T3_left,1.0,extend_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur extension as the closest flybody DoF for sternotrochanter drive.,hind_leg,femur
157503,MNhl08_MetaLN_L,Sternotrochanter MN,motor neuron,Traced,glutamate,MetaLN_L,17X,Sternotrochanter,leg,T3,left,femur,extend,femur_T3_left,1.0,extend_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur extension as the closest flybody DoF for sternotrochanter drive.,hind_leg,femur
152620,MNhl08_MetaLN_R,Sternotrochanter MN,motor neuron,Traced,glutamate,MetaLN_R,17X,Sternotrochanter,leg,T3,right,femur,extend,femur_T3_right,1.0,extend_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur extension as the closest flybody DoF for sternotrochanter drive.,hind_leg,femur
152621,MNhl08_MetaLN_R,Sternotrochanter MN,motor neuron,Traced,glutamate,MetaLN_R,17X,Sternotrochanter,leg,T3,right,femur,extend,femur_T3_right,1.0,extend_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur extension as the closest flybody DoF for sternotrochanter drive.,hind_leg,femur
100826,MNhl09_MetaLN_L,Tr extensor MN,motor neuron,Traced,glutamate,MetaLN_L,19A,Tr extensor,leg,T3,left,femur,extend,femur_T3_left,1.0,extend,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter extensor rule.,hind_leg,femur
165340,MNhl09_MetaLN_R,Tr extensor MN,motor neuron,Traced,glutamate,MetaLN_R,19A,Tr extensor,leg,T3,right,femur,extend,femur_T3_right,1.0,extend,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter extensor rule.,hind_leg,femur
166171,MNhl11_MetaLN_L,Tr flexor MN,motor neuron,Traced,glutamate,MetaLN_L,20B.21B.22B,Tr flexor,leg,T3,left,femur,extend,femur_T3_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
17137,MNhl11_MetaLN_R,Tr flexor MN,motor neuron,Traced,glutamate,MetaLN_R,20B.21B.22B,Tr flexor,leg,T3,right,femur,extend,femur_T3_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
24668,MNhl12_MetaLN_L,Tr flexor MN,motor neuron,Traced,glutamate,MetaLN_L,24B.25B,Tr flexor,leg,T3,left,femur,extend,femur_T3_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
22465,MNhl12_MetaLN_R,Tr flexor MN,motor neuron,Traced,glutamate,MetaLN_R,24B.25B,Tr flexor,leg,T3,right,femur,extend,femur_T3_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
26883,MNhl12_MetaLN_R,Tr flexor MN,motor neuron,Traced,glutamate,MetaLN_R,24B.25B,Tr flexor,leg,T3,right,femur,extend,femur_T3_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
28997,MNhl12_MetaLN_R,Tr flexor MN,motor neuron,Traced,glutamate,MetaLN_R,24B.25B,Tr flexor,leg,T3,right,femur,extend,femur_T3_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
21665,MNhl13_MetaLN_L,Fe reductor MN,motor neuron,Traced,glutamate,MetaLN_L,24B.25B,Fe reductor,leg,T3,left,femur,twist,femur_twist_T3_left,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,hind_leg,femur_twist
16633,MNhl13_MetaLN_R,Fe reductor MN,motor neuron,Traced,glutamate,MetaLN_R,24B.25B,Fe reductor,leg,T3,right,femur,twist,femur_twist_T3_right,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,hind_leg,femur_twist
22487,MNhl14_MetaLN_L,Acc. tr flexor MN,motor neuron,Traced,glutamate,MetaLN_L,TBD,Acc. tr flexor,leg,T3,left,femur,extend,femur_T3_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
23974,MNhl14_MetaLN_L,Acc. tr flexor MN,motor neuron,Traced,glutamate,MetaLN_L,TBD,Acc. tr flexor,leg,T3,left,femur,extend,femur_T3_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
34004,MNhl14_MetaLN_L,Acc. tr flexor MN,motor neuron,Traced,glutamate,MetaLN_L,TBD,Acc. tr flexor,leg,T3,left,femur,extend,femur_T3_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
16903,MNhl14_MetaLN_R,Acc. tr flexor MN,motor neuron,Traced,glutamate,MetaLN_R,TBD,Acc. tr flexor,leg,T3,right,femur,extend,femur_T3_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
17693,MNhl14_MetaLN_R,Acc. tr flexor MN,motor neuron,Traced,glutamate,MetaLN_R,TBD,Acc. tr flexor,leg,T3,right,femur,extend,femur_T3_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
19613,MNhl14_MetaLN_R,Acc. tr flexor MN,motor neuron,Traced,glutamate,MetaLN_R,TBD,Acc. tr flexor,leg,T3,right,femur,extend,femur_T3_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,hind_leg,femur
